image_path,person_id,category,reason,blur_score,face_count,action
datasets/raw\actors\shashi_kapoor\13a3dc9b17.jpg,shashi_kapoor,actors,no_face,1662.5,0,move
datasets/raw\actors\shashi_kapoor\1bd61479f9.jpg,shashi_kapoor,actors,no_face,2822.5,0,move
datasets/raw\actors\shashi_kapoor\35e35fc069.jpg,shashi_kapoor,actors,no_face,1208.4,0,move
datasets/raw\actors\shashi_kapoor\3d3f7f9455.jpg,shashi_kapoor,actors,no_face,1241.2,0,move
datasets/raw\actors\shashi_kapoor\4207f118d0.jpg,shashi_kapoor,actors,no_face,58.6,0,move
datasets/raw\actors\shashi_kapoor\4baaf44633.jpg,shashi_kapoor,actors,no_face,1574.9,0,move
datasets/raw\actors\shashi_kapoor\4e626e5cf7.jpg,shashi_kapoor,actors,no_face,415.4,0,move
datasets/raw\actors\shashi_kapoor\56d61e8949.jpg,shashi_kapoor,actors,no_face,1939.3,0,move
datasets/raw\actors\shashi_kapoor\6ef02244de.jpg,shashi_kapoor,actors,no_face,57.1,0,move
datasets/raw\actors\shashi_kapoor\71dac10eda.jpg,shashi_kapoor,actors,no_face,152.0,0,move
datasets/raw\actors\shashi_kapoor\7b263d5050.jpg,shashi_kapoor,actors,no_face,1310.8,0,move
datasets/raw\actors\shashi_kapoor\85f5ce5350.jpg,shashi_kapoor,actors,no_face,2767.7,0,move
datasets/raw\actors\shashi_kapoor\91d3755049.jpg,shashi_kapoor,actors,no_face,1999.6,0,move
datasets/raw\actors\shreyas_talpade\0c9d5bd1cf.jpg,shreyas_talpade,actors,no_face,797.4,0,move
datasets/raw\actors\shreyas_talpade\0f25e0e62e.jpg,shreyas_talpade,actors,no_face,803.7,0,move
datasets/raw\actors\shreyas_talpade\1b3160ecbc.jpg,shreyas_talpade,actors,no_face,786.0,0,move
datasets/raw\actors\shreyas_talpade\1e8c84a586.jpg,shreyas_talpade,actors,no_face,238.2,0,move
datasets/raw\actors\shreyas_talpade\2ac5ea4b3b.jpg,shreyas_talpade,actors,no_face,726.9,0,move
datasets/raw\actors\shreyas_talpade\2bdc278738.jpg,shreyas_talpade,actors,no_face,410.6,0,move
datasets/raw\actors\shreyas_talpade\31b81c5ea2.jpg,shreyas_talpade,actors,no_face,1742.7,0,move
datasets/raw\actors\shreyas_talpade\454ca2f83a.jpg,shreyas_talpade,actors,no_face,3215.8,0,move
datasets/raw\actors\shreyas_talpade\4dcabfd32e.jpg,shreyas_talpade,actors,no_face,209.3,0,move
datasets/raw\actors\shreyas_talpade\5ab0da67d6.jpg,shreyas_talpade,actors,no_face,465.8,0,move
datasets/raw\actors\shreyas_talpade\62e5df806f.jpg,shreyas_talpade,actors,no_face,973.5,0,move
datasets/raw\actors\shreyas_talpade\676e9a0979.jpg,shreyas_talpade,actors,no_face,676.7,0,move
datasets/raw\actors\shreyas_talpade\6c88d73bb9.jpg,shreyas_talpade,actors,no_face,372.6,0,move
datasets/raw\actors\shreyas_talpade\6f6dfb5320.jpg,shreyas_talpade,actors,no_face,78.2,0,move
datasets/raw\actors\shreyas_talpade\8f83074f26.jpg,shreyas_talpade,actors,no_face,306.7,0,move
datasets/raw\actors\shreyas_talpade\95fa2995ce.jpg,shreyas_talpade,actors,no_face,548.1,0,move
datasets/raw\actors\shreyas_talpade\9be21e6d07.jpg,shreyas_talpade,actors,no_face,1896.5,0,move
datasets/raw\actors\shreyas_talpade\9d807bd097.jpg,shreyas_talpade,actors,no_face,459.8,0,move
datasets/raw\actors\smita_patil\07cb71616a.jpg,smita_patil,actors,no_face,483.0,0,move
datasets/raw\actors\smita_patil\10eb4db243.jpg,smita_patil,actors,no_face,549.6,0,move
datasets/raw\actors\smita_patil\1a066f8a74.jpg,smita_patil,actors,no_face,1727.8,0,move
datasets/raw\actors\smita_patil\337d654eaa.jpg,smita_patil,actors,no_face,3047.7,0,move
datasets/raw\actors\smita_patil\3bb02e95f7.jpg,smita_patil,actors,no_face,4318.6,0,move
datasets/raw\actors\smita_patil\3e2a256b93.jpg,smita_patil,actors,no_face,657.9,0,move
datasets/raw\actors\smita_patil\4c602b06c9.jpg,smita_patil,actors,no_face,379.7,0,move
datasets/raw\actors\smita_patil\4d8797234a.jpg,smita_patil,actors,no_face,2198.5,0,move
datasets/raw\actors\smita_patil\532f819f6c.jpg,smita_patil,actors,no_face,86.8,0,move
datasets/raw\actors\smita_patil\66e441cd2e.jpg,smita_patil,actors,no_face,317.7,0,move
datasets/raw\actors\smita_patil\6b81de980e.jpg,smita_patil,actors,no_face,82.1,0,move
datasets/raw\actors\smita_patil\80bfce614b.jpg,smita_patil,actors,no_face,40.2,0,move
datasets/raw\actors\smita_patil\903d991f61.jpg,smita_patil,actors,no_face,2260.4,0,move
datasets/raw\actors\smita_patil\9d7d22cbc9.jpg,smita_patil,actors,no_face,708.5,0,move
datasets/raw\actors\smita_patil\9f50dd529f.jpg,smita_patil,actors,no_face,2742.3,0,move
datasets/raw\actors\soumitra_chatterjee\03f5d98de2.jpg,soumitra_chatterjee,actors,no_face,689.5,0,move
datasets/raw\actors\soumitra_chatterjee\07b7474709.jpg,soumitra_chatterjee,actors,no_face,427.5,0,move
datasets/raw\actors\soumitra_chatterjee\0fd843736c.jpg,soumitra_chatterjee,actors,no_face,951.2,0,move
datasets/raw\actors\soumitra_chatterjee\16d3f6b295.jpg,soumitra_chatterjee,actors,no_face,346.6,0,move
datasets/raw\actors\soumitra_chatterjee\2ccc4916f5.jpg,soumitra_chatterjee,actors,no_face,46.6,0,move
datasets/raw\actors\soumitra_chatterjee\2eb2d89a52.jpg,soumitra_chatterjee,actors,no_face,5823.0,0,move
datasets/raw\actors\soumitra_chatterjee\2fe641d244.jpg,soumitra_chatterjee,actors,no_face,436.8,0,move
datasets/raw\actors\soumitra_chatterjee\3adeb84e78.jpg,soumitra_chatterjee,actors,no_face,2234.3,0,move
datasets/raw\actors\soumitra_chatterjee\3d2d3a596e.jpg,soumitra_chatterjee,actors,no_face,986.8,0,move
datasets/raw\actors\soumitra_chatterjee\45aac2893f.jpg,soumitra_chatterjee,actors,no_face,228.3,0,move
datasets/raw\actors\soumitra_chatterjee\564d9ed250.jpg,soumitra_chatterjee,actors,no_face,459.5,0,move
datasets/raw\actors\soumitra_chatterjee\5b49800d7c.jpg,soumitra_chatterjee,actors,no_face,116.4,0,move
datasets/raw\actors\soumitra_chatterjee\606f0d63fc.jpg,soumitra_chatterjee,actors,no_face,4684.1,0,move
datasets/raw\actors\soumitra_chatterjee\6f1f9333dd.jpg,soumitra_chatterjee,actors,no_face,2302.9,0,move
datasets/raw\actors\soumitra_chatterjee\771b18c181.jpg,soumitra_chatterjee,actors,no_face,82.9,0,move
datasets/raw\actors\soumitra_chatterjee\7e29a7a730.jpg,soumitra_chatterjee,actors,no_face,225.8,0,move
datasets/raw\actors\soumitra_chatterjee\8bf0f7a691.jpg,soumitra_chatterjee,actors,no_face,434.4,0,move
datasets/raw\actors\sunil_shetty\03ef6ecabd.jpg,sunil_shetty,actors,no_face,1155.9,0,move
datasets/raw\actors\sunil_shetty\048ac73058.jpg,sunil_shetty,actors,no_face,336.9,0,move
datasets/raw\actors\sunil_shetty\086f2c9ea4.jpg,sunil_shetty,actors,no_face,146.2,0,move
datasets/raw\actors\sunil_shetty\0b1674f412.jpg,sunil_shetty,actors,no_face,82.1,0,move
datasets/raw\actors\sunil_shetty\18ccde9f1e.jpg,sunil_shetty,actors,no_face,593.4,0,move
datasets/raw\actors\sunil_shetty\1b943e1c20.jpg,sunil_shetty,actors,no_face,3766.0,0,move
datasets/raw\actors\sunil_shetty\27ee8a3f43.jpg,sunil_shetty,actors,no_face,805.3,0,move
datasets/raw\actors\sunil_shetty\2a460421fb.jpg,sunil_shetty,actors,no_face,41.0,0,move
datasets/raw\actors\sunil_shetty\2dca034347.jpg,sunil_shetty,actors,no_face,1516.6,0,move
datasets/raw\actors\sunil_shetty\2fe2deddde.jpg,sunil_shetty,actors,no_face,666.0,0,move
datasets/raw\actors\sunil_shetty\393f908442.jpg,sunil_shetty,actors,no_face,205.1,0,move
datasets/raw\actors\sunil_shetty\3ea116c21e.jpg,sunil_shetty,actors,no_face,3279.8,0,move
datasets/raw\actors\sunil_shetty\4bcb29155c.jpg,sunil_shetty,actors,no_face,798.5,0,move
datasets/raw\actors\sunil_shetty\55c219d811.jpg,sunil_shetty,actors,no_face,1759.0,0,move
datasets/raw\actors\sunil_shetty\6c6003ae7a.jpg,sunil_shetty,actors,no_face,226.8,0,move
datasets/raw\actors\sunil_shetty\72e22275b3.jpg,sunil_shetty,actors,no_face,228.0,0,move
datasets/raw\actors\sunil_shetty\85cbd3fa00.jpg,sunil_shetty,actors,no_face,4358.1,0,move
datasets/raw\actors\sunil_shetty\8e64c8a5b0.jpg,sunil_shetty,actors,no_face,1628.8,0,move
datasets/raw\actors\sunil_shetty\8f5cb64dd7.jpg,sunil_shetty,actors,no_face,789.0,0,move
datasets/raw\actors\sunny_deol\01aace45c2.jpg,sunny_deol,actors,no_face,1561.7,0,move
datasets/raw\actors\sunny_deol\029e519e77.jpg,sunny_deol,actors,no_face,152.6,0,move
datasets/raw\actors\sunny_deol\0931bdbe39.jpg,sunny_deol,actors,no_face,71.7,0,move
datasets/raw\actors\sunny_deol\0d57fbab09.jpg,sunny_deol,actors,no_face,677.0,0,move
datasets/raw\actors\sunny_deol\1d2269ebed.jpg,sunny_deol,actors,no_face,1412.5,0,move
datasets/raw\actors\sunny_deol\2ab8b0984e.jpg,sunny_deol,actors,no_face,1130.6,0,move
datasets/raw\actors\sunny_deol\2b80325d77.jpg,sunny_deol,actors,no_face,150.5,0,move
datasets/raw\actors\sunny_deol\336c6e4687.jpg,sunny_deol,actors,no_face,480.4,0,move
datasets/raw\actors\sunny_deol\38facfdc90.jpg,sunny_deol,actors,no_face,552.2,0,move
datasets/raw\actors\sunny_deol\39c36e1a63.jpg,sunny_deol,actors,no_face,352.7,0,move
datasets/raw\actors\sunny_deol\3c96f35991.jpg,sunny_deol,actors,no_face,300.8,0,move
datasets/raw\actors\sunny_deol\463d8887f3.jpg,sunny_deol,actors,no_face,2436.7,0,move
datasets/raw\actors\sunny_deol\568a6d71d7.jpg,sunny_deol,actors,no_face,464.2,0,move
datasets/raw\actors\sunny_deol\5a5294e66a.jpg,sunny_deol,actors,no_face,3336.8,0,move
datasets/raw\actors\sunny_deol\5bbef60cd3.jpg,sunny_deol,actors,no_face,112.5,0,move
datasets/raw\actors\sunny_deol\62ec876d0b.jpg,sunny_deol,actors,no_face,805.1,0,move
datasets/raw\actors\sunny_deol\6ab83ac183.jpg,sunny_deol,actors,no_face,1036.7,0,move
datasets/raw\actors\sunny_deol\6b66b8173e.jpg,sunny_deol,actors,no_face,222.2,0,move
datasets/raw\actors\sunny_deol\771dd0caaf.jpg,sunny_deol,actors,no_face,178.7,0,move
datasets/raw\actors\sunny_deol\99a0e8690f.jpg,sunny_deol,actors,no_face,258.9,0,move
datasets/raw\actors\sunny_deol\9ed23df092.jpg,sunny_deol,actors,no_face,525.6,0,move
datasets/raw\actors\tinnu_anand\13727102ab.jpg,tinnu_anand,actors,no_face,606.7,0,move
datasets/raw\actors\tinnu_anand\1a25f7a30d.jpg,tinnu_anand,actors,no_face,565.1,0,move
datasets/raw\actors\tinnu_anand\24d7524590.jpg,tinnu_anand,actors,no_face,241.4,0,move
datasets/raw\actors\tinnu_anand\2a27d83dd2.jpg,tinnu_anand,actors,no_face,2753.7,0,move
datasets/raw\actors\tinnu_anand\32bdfff5ca.jpg,tinnu_anand,actors,no_face,74.8,0,move
datasets/raw\actors\tinnu_anand\3baa75e868.jpg,tinnu_anand,actors,no_face,3873.7,0,move
datasets/raw\actors\tinnu_anand\3fc663ea4c.jpg,tinnu_anand,actors,no_face,915.8,0,move
datasets/raw\actors\tinnu_anand\47dd37bb8c.jpg,tinnu_anand,actors,no_face,161.3,0,move
datasets/raw\actors\tinnu_anand\4cac1ed183.jpg,tinnu_anand,actors,no_face,268.4,0,move
datasets/raw\actors\tinnu_anand\62e1790951.jpg,tinnu_anand,actors,no_face,61.0,0,move
datasets/raw\actors\tinnu_anand\6a5a43b0c9.jpg,tinnu_anand,actors,no_face,2716.7,0,move
datasets/raw\actors\tinnu_anand\7ba26fd959.jpg,tinnu_anand,actors,no_face,646.8,0,move
datasets/raw\actors\tinnu_anand\7c3a642c26.jpg,tinnu_anand,actors,no_face,2457.1,0,move
datasets/raw\actors\tinnu_anand\8ab87c82ee.jpg,tinnu_anand,actors,no_face,144.0,0,move
datasets/raw\actors\tinnu_anand\91e957862f.jpg,tinnu_anand,actors,no_face,634.6,0,move
datasets/raw\actors\tinnu_anand\b687f87ba2.jpg,tinnu_anand,actors,no_face,2027.8,0,move
datasets/raw\actors\utpal_dutt\02f766d389.jpg,utpal_dutt,actors,no_face,10270.3,0,move
datasets/raw\actors\utpal_dutt\18e810a5af.jpg,utpal_dutt,actors,no_face,2353.5,0,move
datasets/raw\actors\utpal_dutt\1bf0218610.jpg,utpal_dutt,actors,no_face,92.3,0,move
datasets/raw\actors\utpal_dutt\247b0b59aa.jpg,utpal_dutt,actors,no_face,54.4,0,move
datasets/raw\actors\utpal_dutt\329bfbca24.jpg,utpal_dutt,actors,no_face,1921.5,0,move
datasets/raw\actors\utpal_dutt\4117f7f56c.jpg,utpal_dutt,actors,no_face,7783.4,0,move
datasets/raw\actors\utpal_dutt\460cd448df.jpg,utpal_dutt,actors,no_face,284.3,0,move
datasets/raw\actors\utpal_dutt\4e425174bf.jpg,utpal_dutt,actors,no_face,68.3,0,move
datasets/raw\actors\utpal_dutt\595ea4c6c5.jpg,utpal_dutt,actors,no_face,636.4,0,move
datasets/raw\actors\utpal_dutt\5d1e6c709f.jpg,utpal_dutt,actors,no_face,758.7,0,move
datasets/raw\actors\utpal_dutt\70cc4bdb93.jpg,utpal_dutt,actors,no_face,769.4,0,move
datasets/raw\actors\utpal_dutt\7497197e6c.jpg,utpal_dutt,actors,no_face,7836.7,0,move
datasets/raw\actors\utpal_dutt\7b112e567e.jpg,utpal_dutt,actors,no_face,220.7,0,move
datasets/raw\actors\utpal_dutt\7f6e729140.jpg,utpal_dutt,actors,no_face,4303.5,0,move
datasets/raw\actors\utpal_dutt\945d1b35db.jpg,utpal_dutt,actors,no_face,101.6,0,move
datasets/raw\actors\utpal_dutt\9e7ab06524.jpg,utpal_dutt,actors,no_face,439.5,0,move
datasets/raw\actors\utpal_dutt\a6676c7516.jpg,utpal_dutt,actors,no_face,158.2,0,move
datasets/raw\actors\utpal_dutt\ab244c04ac.jpg,utpal_dutt,actors,no_face,21212.5,0,move
datasets/raw\actors\varun_dhawan\0bc3c9a99e.jpg,varun_dhawan,actors,no_face,1719.2,0,move
datasets/raw\actors\varun_dhawan\0f0ba9a353.jpg,varun_dhawan,actors,no_face,2376.4,0,move
datasets/raw\actors\varun_dhawan\128b1c77d2.jpg,varun_dhawan,actors,no_face,1536.5,0,move
datasets/raw\actors\varun_dhawan\1fda53041f.jpg,varun_dhawan,actors,no_face,57.8,0,move
datasets/raw\actors\varun_dhawan\2eca5442f1.jpg,varun_dhawan,actors,no_face,537.3,0,move
datasets/raw\actors\varun_dhawan\3b04e4d756.jpg,varun_dhawan,actors,no_face,1464.2,0,move
datasets/raw\actors\varun_dhawan\46e49acb29.jpg,varun_dhawan,actors,no_face,1638.0,0,move
datasets/raw\actors\varun_dhawan\5ae164dd52.jpg,varun_dhawan,actors,no_face,983.6,0,move
datasets/raw\actors\varun_dhawan\687b48b6d6.jpg,varun_dhawan,actors,no_face,596.2,0,move
datasets/raw\actors\varun_dhawan\6e8c149dc0.jpg,varun_dhawan,actors,no_face,1821.8,0,move
datasets/raw\actors\varun_dhawan\733bf381e3.jpg,varun_dhawan,actors,no_face,241.0,0,move
datasets/raw\actors\varun_dhawan\7a8484dbfe.jpg,varun_dhawan,actors,no_face,266.3,0,move
datasets/raw\actors\varun_dhawan\7f828bf430.jpg,varun_dhawan,actors,no_face,957.2,0,move
datasets/raw\actors\varun_dhawan\86b20bd2aa.jpg,varun_dhawan,actors,no_face,1058.9,0,move
datasets/raw\actors\varun_dhawan\8d3dcb3270.jpg,varun_dhawan,actors,no_face,2499.6,0,move
datasets/raw\actors\varun_dhawan\8e7462174e.jpg,varun_dhawan,actors,no_face,2142.3,0,move
datasets/raw\actors\vinod_khanna\012b1bf2a0.jpg,vinod_khanna,actors,no_face,933.1,0,move
datasets/raw\actors\vinod_khanna\0a20decfbd.jpg,vinod_khanna,actors,no_face,999.6,0,move
datasets/raw\actors\vinod_khanna\0cbab8fe23.jpg,vinod_khanna,actors,no_face,1048.6,0,move
datasets/raw\actors\vinod_khanna\104b15e619.jpg,vinod_khanna,actors,no_face,87.8,0,move
datasets/raw\actors\vinod_khanna\1bc2d703b7.jpg,vinod_khanna,actors,no_face,1682.2,0,move
datasets/raw\actors\vinod_khanna\29b3e3d30e.jpg,vinod_khanna,actors,no_face,157.8,0,move
datasets/raw\actors\vinod_khanna\3146f0e897.jpg,vinod_khanna,actors,no_face,124.9,0,move
datasets/raw\actors\vinod_khanna\35d3a965b0.jpg,vinod_khanna,actors,no_face,1236.7,0,move
datasets/raw\actors\vinod_khanna\38a666d0f8.jpg,vinod_khanna,actors,no_face,2608.1,0,move
datasets/raw\actors\vinod_khanna\3cde2b5ed2.jpg,vinod_khanna,actors,no_face,2571.9,0,move
datasets/raw\actors\vinod_khanna\51b72c6a9f.jpg,vinod_khanna,actors,no_face,906.9,0,move
datasets/raw\actors\vinod_khanna\5e7ada1aff.jpg,vinod_khanna,actors,no_face,120.0,0,move
datasets/raw\actors\vinod_khanna\6260b6568e.jpg,vinod_khanna,actors,no_face,1954.3,0,move
datasets/raw\actors\vinod_khanna\6716771e00.jpg,vinod_khanna,actors,no_face,1636.7,0,move
datasets/raw\actors\vinod_khanna\6d925850fa.jpg,vinod_khanna,actors,no_face,763.6,0,move
datasets/raw\actors\vinod_khanna\738cc6de8b.jpg,vinod_khanna,actors,no_face,240.7,0,move
datasets/raw\actors\vinod_khanna\7d997488da.jpg,vinod_khanna,actors,no_face,303.5,0,move
datasets/raw\actors\vinod_khanna\9bec3c8b33.jpg,vinod_khanna,actors,no_face,54.1,0,move
datasets/raw\actors\waheeda_rehman\025eb8dbf1.jpg,waheeda_rehman,actors,no_face,837.2,0,move
datasets/raw\actors\waheeda_rehman\059cea4e41.jpg,waheeda_rehman,actors,no_face,3797.9,0,move
datasets/raw\actors\waheeda_rehman\11a5a32d31.jpg,waheeda_rehman,actors,no_face,412.7,0,move
datasets/raw\actors\waheeda_rehman\1dc5c37599.jpg,waheeda_rehman,actors,no_face,4989.3,0,move
datasets/raw\actors\waheeda_rehman\2460b3e98c.jpg,waheeda_rehman,actors,no_face,837.7,0,move
datasets/raw\actors\waheeda_rehman\2f0733212d.jpg,waheeda_rehman,actors,no_face,472.5,0,move
datasets/raw\actors\waheeda_rehman\376e75b452.jpg,waheeda_rehman,actors,no_face,752.3,0,move
datasets/raw\actors\waheeda_rehman\445ce287ec.jpg,waheeda_rehman,actors,no_face,1195.6,0,move
datasets/raw\actors\waheeda_rehman\498babd403.jpg,waheeda_rehman,actors,no_face,305.0,0,move
datasets/raw\actors\waheeda_rehman\4d971db51b.jpg,waheeda_rehman,actors,no_face,199.3,0,move
datasets/raw\actors\waheeda_rehman\60ad0edf5e.jpg,waheeda_rehman,actors,no_face,228.9,0,move
datasets/raw\actors\waheeda_rehman\62a0e81bca.jpg,waheeda_rehman,actors,no_face,666.3,0,move
datasets/raw\actors\waheeda_rehman\69fe4cdf77.jpg,waheeda_rehman,actors,no_face,1531.2,0,move
datasets/raw\actors\waheeda_rehman\6ede4cb00d.jpg,waheeda_rehman,actors,no_face,5737.5,0,move
datasets/raw\actors\waheeda_rehman\70c7be269c.jpg,waheeda_rehman,actors,no_face,1052.6,0,move
datasets/raw\actors\waheeda_rehman\8c3f47daa0.jpg,waheeda_rehman,actors,no_face,769.6,0,move
datasets/raw\actors\waheeda_rehman\9578ff7baa.jpg,waheeda_rehman,actors,no_face,202.9,0,move
datasets/raw\actors\waheeda_rehman\9e6009e471.jpg,waheeda_rehman,actors,no_face,1231.2,0,move
datasets/raw\actors\zarina_wahab\02f1beeddf.jpg,zarina_wahab,actors,no_face,62.6,0,move
datasets/raw\actors\zarina_wahab\108491a1e8.jpg,zarina_wahab,actors,no_face,1314.1,0,move
datasets/raw\actors\zarina_wahab\13d5fc2dae.jpg,zarina_wahab,actors,no_face,1057.5,0,move
datasets/raw\actors\zarina_wahab\18cc63eee6.jpg,zarina_wahab,actors,no_face,2032.5,0,move
datasets/raw\actors\zarina_wahab\239d918e72.jpg,zarina_wahab,actors,no_face,3096.1,0,move
datasets/raw\actors\zarina_wahab\26f3633056.jpg,zarina_wahab,actors,no_face,1505.3,0,move
datasets/raw\actors\zarina_wahab\457c6df7a9.jpg,zarina_wahab,actors,no_face,1130.9,0,move
datasets/raw\actors\zarina_wahab\53aa818dc4.jpg,zarina_wahab,actors,no_face,1955.2,0,move
datasets/raw\actors\zarina_wahab\65bbd20002.jpg,zarina_wahab,actors,no_face,6686.2,0,move
datasets/raw\actors\zarina_wahab\75a0e06288.jpg,zarina_wahab,actors,no_face,1068.3,0,move
datasets/raw\actors\zarina_wahab\78f8a9724b.jpg,zarina_wahab,actors,no_face,1727.6,0,move
datasets/raw\actors\zarina_wahab\91416630ea.jpg,zarina_wahab,actors,no_face,160.2,0,move
datasets/raw\actors\zarina_wahab\9535f73593.jpg,zarina_wahab,actors,no_face,504.4,0,move
datasets/raw\actors\zarina_wahab\98f7c285ef.jpg,zarina_wahab,actors,no_face,858.8,0,move
datasets/raw\actors\zarina_wahab\9f87b9d2f7.jpg,zarina_wahab,actors,no_face,3616.0,0,move
datasets/raw\actresses\anushka_shetty\0badaaa04b.jpg,anushka_shetty,actresses,no_face,60.8,0,move
datasets/raw\actresses\anushka_shetty\0d3dfb041b.jpg,anushka_shetty,actresses,no_face,931.2,0,move
datasets/raw\actresses\anushka_shetty\196fb27d8f.jpg,anushka_shetty,actresses,no_face,580.0,0,move
datasets/raw\actresses\anushka_shetty\1d0f2d065f.jpg,anushka_shetty,actresses,no_face,451.3,0,move
datasets/raw\actresses\anushka_shetty\240b8a36b0.jpg,anushka_shetty,actresses,no_face,2237.8,0,move
datasets/raw\actresses\anushka_shetty\25be125341.jpg,anushka_shetty,actresses,no_face,1349.0,0,move
datasets/raw\actresses\anushka_shetty\2de529c92c.jpg,anushka_shetty,actresses,no_face,97.5,0,move
datasets/raw\actresses\anushka_shetty\332ed0a111.jpg,anushka_shetty,actresses,no_face,144.9,0,move
datasets/raw\actresses\anushka_shetty\3bbab65fc8.jpg,anushka_shetty,actresses,no_face,119.2,0,move
datasets/raw\actresses\anushka_shetty\42cbadc197.jpg,anushka_shetty,actresses,no_face,232.5,0,move
datasets/raw\actresses\anushka_shetty\43a7d89b4c.jpg,anushka_shetty,actresses,no_face,1477.8,0,move
datasets/raw\actresses\anushka_shetty\4c83cb59f1.jpg,anushka_shetty,actresses,no_face,683.3,0,move
datasets/raw\actresses\anushka_shetty\52f43e6545.jpg,anushka_shetty,actresses,no_face,121.7,0,move
datasets/raw\actresses\anushka_shetty\5d117a77b3.jpg,anushka_shetty,actresses,no_face,184.3,0,move
datasets/raw\actresses\anushka_shetty\79d9c2c983.jpg,anushka_shetty,actresses,no_face,3647.1,0,move
datasets/raw\actresses\anushka_shetty\7e0324dd99.jpg,anushka_shetty,actresses,no_face,299.9,0,move
datasets/raw\actresses\anushka_shetty\87d4ce533c.jpg,anushka_shetty,actresses,no_face,323.8,0,move
datasets/raw\actresses\anushka_shetty\8d6d0de1f2.jpg,anushka_shetty,actresses,no_face,505.4,0,move
datasets/raw\actresses\anushka_shetty\9dffc06629.jpg,anushka_shetty,actresses,no_face,127.0,0,move
datasets/raw\actresses\aruna_irani\016c7eb757.jpg,aruna_irani,actresses,no_face,709.4,0,move
datasets/raw\actresses\aruna_irani\07cfb8db1a.jpg,aruna_irani,actresses,no_face,93.2,0,move
datasets/raw\actresses\aruna_irani\129a7865a5.jpg,aruna_irani,actresses,no_face,455.0,0,move
datasets/raw\actresses\aruna_irani\146d749baf.jpg,aruna_irani,actresses,no_face,720.5,0,move
datasets/raw\actresses\aruna_irani\16cd349d74.jpg,aruna_irani,actresses,no_face,929.7,0,move
datasets/raw\actresses\aruna_irani\1c9cceb5b3.jpg,aruna_irani,actresses,no_face,1348.4,0,move
datasets/raw\actresses\aruna_irani\22a8e3ba52.jpg,aruna_irani,actresses,no_face,2219.3,0,move
datasets/raw\actresses\aruna_irani\255ff98743.jpg,aruna_irani,actresses,no_face,1265.4,0,move
datasets/raw\actresses\aruna_irani\2da56e66ac.jpg,aruna_irani,actresses,no_face,595.2,0,move
datasets/raw\actresses\aruna_irani\2e88e17e62.jpg,aruna_irani,actresses,no_face,935.6,0,move
datasets/raw\actresses\aruna_irani\35ac79921f.jpg,aruna_irani,actresses,no_face,280.2,0,move
datasets/raw\actresses\aruna_irani\3e42e6376e.jpg,aruna_irani,actresses,no_face,257.2,0,move
datasets/raw\actresses\aruna_irani\41d725f2b8.jpg,aruna_irani,actresses,no_face,1130.4,0,move
datasets/raw\actresses\aruna_irani\4ba3f741b7.jpg,aruna_irani,actresses,no_face,624.2,0,move
datasets/raw\actresses\aruna_irani\4f0490cca5.jpg,aruna_irani,actresses,no_face,2518.7,0,move
datasets/raw\actresses\aruna_irani\537bad34b1.jpg,aruna_irani,actresses,no_face,3213.6,0,move
datasets/raw\actresses\aruna_irani\59a0419191.jpg,aruna_irani,actresses,no_face,195.2,0,move
datasets/raw\actresses\aruna_irani\7edb15c1c9.jpg,aruna_irani,actresses,no_face,768.5,0,move
datasets/raw\actresses\deepika_padukone\00b208121e.jpg,deepika_padukone,actresses,no_face,503.7,0,move
datasets/raw\actresses\deepika_padukone\02f369f302.jpg,deepika_padukone,actresses,no_face,521.4,0,move
datasets/raw\actresses\deepika_padukone\0e0ec31a59.jpg,deepika_padukone,actresses,no_face,4947.6,0,move
datasets/raw\actresses\deepika_padukone\12b4a2a4c5.jpg,deepika_padukone,actresses,no_face,799.6,0,move
datasets/raw\actresses\deepika_padukone\18bf1fa45b.jpg,deepika_padukone,actresses,no_face,102.4,0,move
datasets/raw\actresses\deepika_padukone\1c9d5342d6.jpg,deepika_padukone,actresses,no_face,782.7,0,move
datasets/raw\actresses\deepika_padukone\26fad4f8f5.jpg,deepika_padukone,actresses,no_face,230.8,0,move
datasets/raw\actresses\deepika_padukone\2fb4d56575.jpg,deepika_padukone,actresses,no_face,940.1,0,move
datasets/raw\actresses\deepika_padukone\41ae3d778d.jpg,deepika_padukone,actresses,no_face,1198.3,0,move
datasets/raw\actresses\deepika_padukone\4df26fd628.jpg,deepika_padukone,actresses,no_face,1531.4,0,move
datasets/raw\actresses\deepika_padukone\500a9bc52a.jpg,deepika_padukone,actresses,no_face,1536.6,0,move
datasets/raw\actresses\deepika_padukone\55be3df536.jpg,deepika_padukone,actresses,no_face,576.7,0,move
datasets/raw\actresses\deepika_padukone\5c56686909.jpg,deepika_padukone,actresses,no_face,2162.8,0,move
datasets/raw\actresses\deepika_padukone\692f5c62d4.jpg,deepika_padukone,actresses,no_face,354.6,0,move
datasets/raw\actresses\deepika_padukone\6ce7b62aee.jpg,deepika_padukone,actresses,no_face,243.7,0,move
datasets/raw\actresses\deepika_padukone\848fd0f431.jpg,deepika_padukone,actresses,no_face,1423.6,0,move
datasets/raw\actresses\deepika_padukone\8f05fe5ab9.jpg,deepika_padukone,actresses,no_face,555.8,0,move
datasets/raw\actresses\deepti_naval\007c4c8b31.jpg,deepti_naval,actresses,no_face,47.4,0,move
